polygon_id,box_name,coordinates,color_r,color_g,color_b,color_a,area
1763,C2,"[[505.19363635199994, 772.8380308480002], [488.9532912639999, 782.7701427200002], [486.5076584919089, 780.398807558002], [498.52527201640106, 767.6966155671112], [505.19363635199994, 772.8380308480002]]",0.0,0.0,0.0,0.0,104.64599275551305
1764,C2,"[[497.9632152274747, 766.0726676614308], [484.86356497467506, 779.3870662790305], [471.75661765859087, 771.2637747726662], [479.7096042194752, 754.5836301446311], [497.9632152274747, 766.0726676614308]]",0.0,0.0,0.0,0.0,338.38421571353064
1765,C2,"[[477.45474638907524, 753.6172625030313], [470.06301141694945, 771.0988701416329], [455.73215737869737, 767.6223516922173], [458.1273935570757, 748.6780501126314], [477.45474638907524, 753.6172625030313]]",0.0,0.0,0.0,0.0,327.09882571061144
1766,C2,"[[455.5504131794758, 748.4633017478313], [453.995660313776, 767.2450423977784], [439.03557687645997, 768.9681110305091], [434.61244761147634, 749.7517919366313], [455.5504131794758, 748.4633017478313]]",0.0,0.0,0.0,0.0,343.1736237598666
1767,C2,"[[432.1401949299124, 750.9368237231222], [437.83367308347624, 770.0455124102308], [422.9691847955173, 774.8629886245665], [412.5464794872805, 760.4276148807962], [432.1401949299124, 750.9368237231222]]",0.0,0.0,0.0,0.0,346.6156997956713
1768,C2,"[[410.62355520890617, 762.0036978090476], [421.2831581217362, 775.3321691196644], [414.2385812480001, 784.0477277184], [401.2463051776001, 773.3103094784001], [410.62355520890617, 762.0036978090476]]",0.0,0.0,0.0,0.0,217.19195516963418
1769,C2,"[[562.9108600498352, 748.9477739809095], [542.7507500133905, 755.904807280396], [532.5835791769603, 743.19843637248], [548.1528356249602, 731.06515376128], [562.9108600498352, 748.9477739809095]]",0.0,0.0,0.0,0.0,392.1887815148384
1770,C2,"[[545.9840816128, 728.9169570816001], [532.4762049945602, 740.8362043596801], [519.3222056587659, 729.9530690564998], [530.2213471641602, 715.92539404288], [545.9840816128, 728.9169570816001]]",0.0,0.0,0.0,0.0,333.25260989038395
1771,C2,"[[527.9690882223549, 715.6100823939742], [518.5921285010852, 727.2724269887852], [504.30846000764666, 720.0375823927627], [512.5719744251471, 705.0136311097014], [527.9690882223549, 715.6100823939742]]",0.0,0.0,0.0,0.0,276.6556629830034
1772,C2,"[[510.37460842496023, 703.7007542476802], [503.1790562994888, 718.554326795485], [487.2672951834835, 713.2205044961154], [491.9009339080769, 695.6479745204642], [510.37460842496023, 703.7007542476802]]",0.0,0.0,0.0,0.0,318.3345828380228
1773,C2,"[[489.9918688396719, 697.2563599722093], [485.24449604507396, 714.1688451270986], [469.095419012114, 710.3892739066187], [471.21754502607286, 691.1755549301977], [489.9918688396719, 697.2563599722093]]",0.0,0.0,0.0,0.0,332.34643773236786
1774,C2,"[[469.7630312712347, 690.8956708208441], [467.205633401874, 709.9597771770186], [449.6821668341941, 708.1558909126986], [449.6821668341941, 690.0311289235788], [469.7630312712347, 690.8956708208441]]",0.0,0.0,0.0,0.0,351.32168686060083
1775,C2,"[[447.633703857088, 689.7127386437647], [447.4827210821401, 707.620502343297], [431.31213746640816, 708.1722195870376], [429.5544708700119, 690.0977097731571], [447.633703857088, 689.7127386437647]]",0.0,0.0,0.0,0.0,308.47280771032774
1776,C2,"[[426.45842484880075, 691.7115378909502], [429.7303660226743, 709.0168976378186], [414.35438310299435, 713.1400662419786], [408.25552954267437, 696.8191905171786], [426.45842484880075, 691.7115378909502]]",0.0,0.0,0.0,0.0,303.90784926836125
1777,C2,"[[406.72463352563716, 698.0728637861857], [412.33466108480275, 713.0037876970575], [397.5901560236216, 720.7019148478794], [388.8069445866818, 706.8015128743531], [406.72463352563716, 698.0728637861857]]",0.0,0.0,0.0,0.0,294.53221891517086
1778,C2,"[[386.55596864861974, 707.5588342476361], [395.7209862564024, 721.0867439176009], [382.30694439753523, 731.0922997303626], [371.318349089075, 717.8591208993163], [386.55596864861974, 707.5588342476361]]",0.0,0.0,0.0,0.0,293.99643397142324
1779,C2,"[[369.3577527504081, 717.9139081250112], [380.87757928142645, 733.2913229859146], [370.37724323616567, 744.5063415892296], [355.35697305136296, 732.8241343405825], [369.3577527504081, 717.9139081250112]]",0.0,0.0,0.0,0.0,339.0893643802556
1780,C2,"[[354.6088010841664, 733.9095903952968], [368.1921386598857, 745.3073198638115], [363.0799125856336, 755.9035138594281], [344.52565386691396, 748.0866733807084], [354.6088010841664, 733.9095903952968]]",0.0,0.0,0.0,0.0,272.03153437263813
1781,C2,"[[487.74533171199994, 784.3807554560002], [473.78668799999997, 795.5208268800002], [466.6241855179048, 791.1241754030361], [475.4292121298753, 774.9721418886306], [487.74533171199994, 784.3807554560002]]",0.0,0.0,0.0,0.0,211.46777490911822
1782,C2,"[[473.81859939387533, 774.2205226118307], [465.87867552503445, 789.1951681376961], [452.2640761481399, 781.7671135725891], [451.4909820348599, 768.8822116845892], [473.81859939387533, 774.2205226118307]]",0.0,0.0,0.0,0.0,273.20706484860955
1783,C2,"[[449.6876561237424, 769.4721434295661], [449.7729951164599, 782.110710956269], [435.238914214193, 789.9659423286253], [427.41837739067654, 775.0920989830306], [449.6876561237424, 769.4721434295661]]",0.0,0.0,0.0,0.0,279.7705765510711
1784,C2,"[[582.5094806937601, 732.9136097484801], [563.1821278617601, 745.04689235968], [553.8176726937048, 733.7223627330034], [569.4129237401602, 720.4351097036802], [582.5094806937601, 732.9136097484801]]",0.0,0.0,0.0,0.0,350.55868387121336
1785,C2,"[[568.0170593689602, 719.3613678796801], [552.5030565246445, 731.3044931545587], [540.9462820621146, 720.7165160930413], [553.6289189273602, 706.79858853888], [568.0170593689602, 719.3613678796801]]",0.0,0.0,0.0,0.0,330.9340880651528
1786,C2,"[[552.2330545561603, 705.5100983500802], [538.9186559385603, 720.1129871564801], [524.6378896793602, 709.69769146368], [535.1605595545602, 694.0210608332801], [552.2330545561603, 705.5100983500802]]",0.0,0.0,0.0,0.0,367.8741936899533
1787,C2,"[[533.3177981023451, 693.3680925273005], [523.2974130525569, 707.9658260710253], [508.22749100236535, 700.122582553995], [516.8550466816002, 685.1834866303998], [533.3177981023451, 693.3680925273005]]",0.0,0.0,0.0,0.0,307.5653962111068
1788,C2,"[[514.7769499033602, 684.0512788684802], [507.0756978679517, 698.5372364054168], [492.65786832896026, 693.7149552844801], [496.2012163481603, 677.5014537420802], [514.7769499033602, 684.0512788684802]]",0.0,0.0,0.0,0.0,285.1898316553628
1789,C2,"[[494.5906036121603, 677.2867053772802], [490.2956363161603, 693.9297036492801], [472.9010187673603, 689.5273621708802], [474.9411282329603, 673.4212348108802], [494.5906036121603, 677.2867053772802]]",0.0,0.0,0.0,0.0,316.38471929421036
1790,C2,"[[452.8186103228596, 672.5190389860682], [452.5437324159156, 687.9122017749321], [436.7657405573301, 688.242055263265], [434.0169614878901, 673.5635750324554], [452.8186103228596, 672.5190389860682]]",0.0,0.0,0.0,0.0,260.81667863820695
1791,C2,"[[432.4432854706358, 673.7010139859274], [433.9276261681333, 687.8847139842378], [418.5894389606582, 691.403151193121], [414.1913924495542, 675.1303791020362], [432.4432854706358, 673.7010139859274]]",0.0,0.0,0.0,0.0,263.03505751720115
1792,C2,"[[412.38850360221505, 675.143851462372], [416.9075834546359, 692.076655752225], [400.371959365036, 697.4453648722249], [393.7069390584818, 682.2243654740237], [412.38850360221505, 675.143851462372]]",0.0,0.0,0.0,0.0,317.8999820417971
1793,C2,"[[392.16790463939316, 682.3281658811899], [399.51897214916403, 699.3091122432329], [383.3011756394681, 706.387218347041], [373.43655236812856, 690.7054462197761], [392.16790463939316, 682.3281658811899]]",0.0,0.0,0.0,0.0,351.9023404920693
1794,C2,"[[371.85600440320053, 692.0798357544962], [382.4765419186361, 707.6928884050249], [369.69471924574015, 715.8017866598728], [356.2566831841286, 701.2195261603842], [371.85600440320053, 692.0798357544962]]",0.0,0.0,0.0,0.0,317.9884916920518
1795,C2,"[[354.74485469593657, 702.0441598812162], [367.6892379539641, 716.7917766216009], [354.7028114141117, 729.475097259859], [339.3516919070726, 714.4136656936962], [354.74485469593657, 702.0441598812162]]",0.0,0.0,0.0,0.0,388.7127173323205
1796,C2,"[[338.0060249661446, 715.2587005091841], [353.8766231300282, 731.2915862128968], [343.51468997714966, 743.8756834121025], [323.4374958981126, 727.7656452751361], [338.0060249661446, 715.2587005091841]]",0.0,0.0,0.0,0.0,425.8263780503859
1797,C2,"[[473.1376172066998, 797.143096492269], [462.40019896669986, 807.708716040429], [453.5525663369399, 801.0085670586691], [462.05660158301987, 789.7557527431491], [473.1376172066998, 797.143096492269]]",0.0,0.0,0.0,0.0,176.46893250673332
1798,C2,"[[380.69867374019327, 762.7204322645482], [382.79958409330726, 759.3293367808822], [369.3855422344401, 748.2022791077891], [364.69992056259355, 756.3853555029482], [380.69867374019327, 762.7204322645482]]",0.0,0.0,0.0,0.0,114.7340199384835
1799,C2,"[[434.3644512905399, 792.2133635565891], [425.5659086899383, 775.3291223796036], [415.5619238537401, 785.3244076525891], [428.5930889865399, 797.8505081325891], [434.3644512905399, 792.2133635565891]]",0.0,0.0,0.0,0.0,201.30243097925722
1800,C2,"[[451.3191833430199, 801.094466404589], [460.85401074013987, 788.724960592109], [451.3191833430199, 782.9697044154691], [439.98046968157996, 789.498054705389], [451.3191833430199, 801.094466404589]]",0.0,0.0,0.0,0.0,189.16398177825968
1801,C2,"[[449.5152970786999, 801.953459863789], [437.91888537949995, 790.3570481645891], [429.93024620894, 799.548278178029], [438.34838210909993, 809.0831055751489], [449.5152970786999, 801.953459863789]]",0.0,0.0,0.0,0.0,182.85888465386603
1802,C2,"[[444.16269408605984, 824.4751946221891], [456.0983031693375, 823.6779892266469], [458.1642874710198, 817.087850873069], [462.88875149661976, 810.3018025453891], [451.89363521885986, 802.2272640289091], [440.0395254818999, 810.0441045076291], [443.81909670237985, 815.627561992429], [444.16269408605984, 824.4751946221891]]",0.0,0.0,0.0,0.0,307.9714987602391
1803,C2,"[[541.7658569984003, 696.0282790527998], [525.3376070912003, 687.2235960959997], [534.7036916488798, 677.9762953189619], [547.1799660513282, 689.8250919183359], [541.7658569984003, 696.0282790527998]]",0.0,0.0,0.0,0.0,187.96285750172586
1804,C2,"[[547.8396730279937, 688.3957268022272], [534.9204114016258, 675.9712454083583], [553.5021579110402, 662.6121791308799], [561.6509993617411, 681.3567049008127], [547.8396730279937, 688.3957268022272]]",0.0,0.0,0.0,0.0,359.8522359585289
1805,C2,"[[562.8054865709059, 680.6420223427583], [555.108905176474, 661.6204711822336], [579.1101939353601, 655.3705301908891], [581.1717782374401, 675.5053368745371], [562.8054865709059, 680.6420223427583]]",0.0,0.0,0.0,0.0,442.5181819615636
1806,C2,"[[583.5769599232001, 674.749422630441], [580.4158639933441, 655.6454080978331], [601.512743351296, 653.4463848422811], [600.688109630464, 673.1001551887771], [583.5769599232001, 674.749422630441]]",0.0,0.0,0.0,0.0,372.4624892368921
1807,C2,"[[569.0178260961281, 701.202126206505], [559.2919474763609, 684.3214742904513], [578.3926201766415, 677.9147445726292], [581.0994165843972, 695.1314703254526], [569.0178260961281, 701.202126206505]]",0.0,0.0,0.0,0.0,304.59017121355134
1808,C2,"[[582.5597054650372, 694.7878729417725], [580.012942373888, 677.2190288256411], [601.806625780735, 674.9378620923292], [600.625509774335, 691.473486181929], [582.5597054650372, 694.7878729417725]]",0.0,0.0,0.0,0.0,341.75704570687145
1809,C2,"[[524.1564910848003, 686.2572284543999], [506.4397509888003, 679.3852807807998], [513.0623892326404, 668.0330824319999], [528.4332927977474, 680.1493895939071], [524.1564910848003, 686.2572284543999]]",0.0,0.0,0.0,0.0,196.16820823863242
1810,C2,"[[529.1479753558018, 678.4451465708544], [514.7803761510403, 666.9593406079998], [530.8886497376734, 653.1455260784942], [540.362993959117, 669.3741756417023], [529.1479753558018, 678.4451465708544]]",0.0,0.0,0.0,0.0,325.7169816125246
1811,C2,"[[541.5174811682817, 668.2196884325376], [532.3541537757707, 651.2485060761701], [549.9901972166411, 643.2635804141346], [555.5487098275844, 659.3664723452928], [541.5174811682817, 668.2196884325376]]",0.0,0.0,0.0,0.0,323.81353467820156
1812,C2,"[[557.0477989236567, 659.0647398765012], [552.4675328897916, 643.6612666182403], [570.3371412211716, 637.3762397897729], [574.1313741414116, 654.7400307802864], [557.0477989236567, 659.0647398765012]]",0.0,0.0,0.0,0.0,308.5428560237492
1813,C2,"[[575.5531772247007, 654.3907040651861], [573.5874897112201, 637.8883471675035], [591.6900660200504, 635.0644176462233], [592.3045254575924, 652.403737371593], [575.5531772247007, 654.3907040651861]]",0.0,0.0,0.0,0.0,297.9820156464284
1814,C2,"[[577.2179380111352, 724.0078634491289], [558.6796872992772, 708.6176676348925], [580.549263963135, 697.228910130729], [583.018870158335, 716.2341404155289], [577.2179380111352, 724.0078634491289]]",0.0,0.0,0.0,0.0,338.57539751376953
1815,C2,"[[584.3073603471349, 714.6235276795289], [582.7315041568771, 696.5917592060925], [600.0913651599349, 693.1486911995291], [599.6618684303348, 707.536831641129], [584.3073603471349, 714.6235276795289]]",0.0,0.0,0.0,0.0,268.16694015519687
1816,C2,"[[504.6143898880003, 678.8484098687998], [485.9312821504003, 673.0502040191998], [494.4283463206638, 659.8778795063934], [509.6894363048272, 670.4421663830921], [504.6143898880003, 678.8484098687998]]",0.0,0.0,0.0,0.0,238.63518486396703
1817,C2,"[[510.7347182848003, 668.5404883583998], [496.02445529600027, 658.9841861247999], [510.16328630784034, 642.9075237503998], [521.4375754598403, 657.9399092863998], [510.7347182848003, 668.5404883583998]]",0.0,0.0,0.0,0.0,326.0051714584113
1818,C2,"[[523.1555623782403, 656.4366707327998], [511.51642965708015, 642.2308062435334], [527.1284071270403, 630.8816153215998], [535.4059758524204, 647.1280014823687], [523.1555623782403, 656.4366707327998]]",0.0,0.0,0.0,0.0,314.9772365793985
1819,C2,"[[537.2215802726403, 646.4508717695999], [529.0275270240874, 631.3920271936977], [547.8399056460903, 624.8036011877546], [552.8982109030403, 640.8674142847999], [537.2215802726403, 646.4508717695999]]",0.0,0.0,0.0,0.0,308.6739480370494
1820,C2,"[[554.7235720038403, 641.0821626495999], [549.1231857200039, 622.1638115593255], [566.4082790778212, 618.7110783946735], [569.9702921451182, 635.6166263215594], [554.7235720038403, 641.0821626495999]]",0.0,0.0,0.0,0.0,311.78228706243937
1821,C2,"[[572.0108153702403, 636.0355760767999], [568.5500501075231, 617.2949192766082], [588.2465444014765, 615.284478927567], [590.4791747430403, 633.4585956991998], [572.0108153702403, 636.0355760767999]]",0.0,0.0,0.0,0.0,358.7412331275164
1822,C2,"[[491.25941756393763, 662.0724105236517], [471.7578900736003, 649.1057613439998], [486.58760684032023, 635.2812724454398], [501.25246622608256, 648.5529710273796], [491.25941756393763, 662.0724105236517]]",0.0,0.0,0.0,0.0,396.3878969942932
1823,C2,"[[503.4699714860345, 647.0466026129336], [488.39149310464023, 633.6491848729598], [504.88416752128023, 622.4822699033598], [515.5615065767427, 635.6495769134959], [503.4699714860345, 647.0466026129336]]",0.0,0.0,0.0,0.0,335.1210985724951
1824,C2,"[[516.8241766041602, 634.4222789862399], [506.51625509376026, 621.2796790604798], [523.460642977999, 611.1263586999554], [531.9424614860802, 627.3785326207999], [516.8241766041602, 634.4222789862399]]",0.0,0.0,0.0,0.0,316.40085693506717
1825,C2,"[[533.2487355238403, 626.3718996607998], [525.3451802481628, 611.3133950210939], [544.1223999448439, 604.1587648225202], [548.0663726950403, 620.5736938111999], [533.2487355238403, 626.3718996607998]]",0.0,0.0,0.0,0.0,302.7011464954138
1826,C2,"[[549.3548628838403, 619.4999519871999], [545.5805475035495, 604.5417274343762], [564.4946226022403, 600.8168442495999], [567.7158480742403, 615.0976105087998], [549.3548628838403, 619.4999519871999]]",0.0,0.0,0.0,0.0,286.68486936433726
1827,C2,"[[569.5412091750403, 615.2049846911998], [566.1052353382403, 600.0652249727998], [586.6137041766403, 598.1324896895999], [587.0432009062403, 613.4869977727999], [569.5412091750403, 615.2049846911998]]",0.0,0.0,0.0,0.0,293.30323077198193
1828,C2,"[[374.47263937987344, 688.1693214037498], [361.41593880003364, 696.2438599202296], [354.25547512888403, 687.0576419508427], [364.60277012412695, 675.3984693353596], [374.47263937987344, 688.1693214037498]]",0.0,0.0,0.0,0.0,212.48871011661086
1829,C2,"[[363.2437603872809, 673.2596749418335], [352.7737170892164, 686.7802486385503], [340.7729061796585, 677.0553963891269], [345.903544488248, 663.4336028833261], [363.2437603872809, 673.2596749418335]]",0.0,0.0,0.0,0.0,275.3481672453767
1830,C2,"[[344.8019872277586, 661.5676651694955], [337.21895280577155, 677.711575551818], [323.1117196640343, 672.6635090466301], [325.1410508588612, 656.1917023360004], [344.8019872277586, 661.5676651694955]]",0.0,0.0,0.0,0.0,300.3931611773827
1831,C2,"[[323.3281394537671, 656.7031877837665], [321.58857344676693, 671.9605142919231], [303.19336623884965, 671.0750753944454], [303.83607048946567, 654.375203515081], [323.3281394537671, 656.7031877837665]]",0.0,0.0,0.0,0.0,304.60661085806987
1832,C2,"[[394.6589856710731, 678.72039335255], [376.4483243360334, 687.5680259823098], [369.49047731651353, 677.4319031637499], [383.1948726265534, 665.1615478726296], [394.6589856710731, 678.72039335255]]",0.0,0.0,0.0,0.0,286.31524639017096
